,season,team,pa,hit_hr,runs_scored,rbi,hit_bb_rate,hit_k_rate,iso,bat_avg,obp,slg,woba,wrc_plus,hit_fwar,hit_hits,ops,wins,losses,saves,games,ip,era,fip,pitch_fwar,pitch_hits,runs_allowed,er,pitch_hr,pitch_bb,pitch_so,pitch_k_rate,pitch_bb_rate,whip,fp,drs,uzr,win_pct,run_diff
372,2018,LAA,6108,214,721,690,0.084,0.213,0.171,0.242,0.313,0.413,0.313,98,23.1,1323,0.726,80,82,35,162,1437.1,4.15,4.36,12.1,1353,722,663,205,546,1386,0.22699999999999998,0.08900000000000001,1.32,0.987,47,41.2,0.49382716049382713,-1
373,2018,LAD,6358,235,804,756,0.102,0.226,0.191,0.25,0.33299999999999996,0.442,0.33299999999999996,111,34.8,1394,0.774,92,71,48,163,1476.0,3.4,3.6,18.9,1279,610,557,179,422,1565,0.257,0.069,1.15,0.983,41,-17.6,0.5644171779141104,194
374,2018,MIA,6083,128,589,554,0.075,0.228,0.11900000000000001,0.237,0.303,0.35700000000000004,0.289,83,10.5,1303,0.659,63,98,30,161,1442.0,4.76,4.57,2.3,1388,809,763,192,605,1249,0.2,0.09699999999999999,1.38,0.986,29,8.1,0.391304347826087,-220
375,2018,MIL,6210,218,754,711,0.086,0.235,0.172,0.252,0.32299999999999995,0.424,0.322,100,27.9,1398,0.747,96,67,49,163,1461.0,3.73,4.01,14.4,1259,659,606,173,553,1428,0.23399999999999999,0.09,1.24,0.982,107,24.9,0.588957055214724,95
376,2018,MIN,6154,166,738,704,0.087,0.21600000000000003,0.155,0.25,0.318,0.405,0.313,96,16.0,1379,0.723,78,84,37,162,1443.1,4.5,4.39,11.3,1425,775,722,198,573,1377,0.21899999999999997,0.091,1.38,0.9840000000000001,25,1.4,0.48148148148148145,-37
377,2018,NYM,6177,170,676,649,0.092,0.22699999999999998,0.154,0.23399999999999999,0.312,0.389,0.305,94,14.7,1282,0.701,77,85,41,162,1460.2,4.07,3.97,17.8,1364,707,661,185,484,1446,0.23399999999999999,0.078,1.27,0.985,-69,-32.1,0.47530864197530864,-31
378,2018,NYY,6271,267,851,821,0.1,0.22699999999999998,0.20199999999999999,0.249,0.32899999999999996,0.451,0.335,112,31.4,1374,0.7809999999999999,100,62,49,162,1456.1,3.78,3.63,24.4,1311,669,611,177,494,1634,0.266,0.08,1.24,0.9840000000000001,23,0.1,0.6172839506172839,182
379,2018,OAK,6255,227,813,778,0.08800000000000001,0.221,0.187,0.252,0.325,0.439,0.32899999999999996,112,32.2,1407,0.764,97,65,44,162,1465.2,3.82,4.18,13.4,1303,674,622,184,474,1237,0.203,0.078,1.21,0.985,54,36.7,0.5987654320987654,139
380,2018,PHI,6136,186,677,653,0.095,0.248,0.158,0.23399999999999999,0.314,0.39299999999999996,0.307,91,12.5,1270,0.7070000000000001,80,82,44,162,1445.2,4.15,3.83,19.6,1366,728,666,171,500,1465,0.239,0.081,1.29,0.9790000000000001,-118,-45.6,0.49382716049382713,-51
381,2018,PIT,6066,157,692,665,0.078,0.203,0.154,0.254,0.317,0.40700000000000003,0.312,95,17.3,1381,0.725,82,79,40,161,1434.0,4.0,4.06,14.9,1380,693,638,174,497,1336,0.217,0.081,1.31,0.982,-10,-2.8,0.5093167701863354,-1
382,2018,SDP,6059,162,617,583,0.078,0.251,0.145,0.235,0.297,0.38,0.294,84,8.1,1289,0.677,66,96,36,162,1457.0,4.41,4.1,12.3,1430,767,714,185,519,1399,0.22399999999999998,0.083,1.34,0.983,38,-26.2,0.4074074074074074,-150
383,2018,SEA,6087,176,677,644,0.071,0.201,0.154,0.254,0.314,0.408,0.313,100,18.0,1402,0.722,89,73,60,162,1448.2,4.13,4.05,16.4,1396,711,664,195,400,1328,0.21899999999999997,0.066,1.24,0.985,-18,-10.4,0.5493827160493827,-34
384,2018,SFG,6113,133,603,573,0.073,0.24,0.129,0.239,0.3,0.368,0.29,82,6.2,1324,0.667,73,89,36,162,1461.1,3.95,3.98,14.1,1387,699,642,156,524,1269,0.205,0.085,1.31,0.9840000000000001,29,-17.1,0.4506172839506173,-96
385,2018,STL,6200,205,759,725,0.085,0.223,0.16,0.249,0.321,0.409,0.316,99,25.7,1369,0.73,88,74,43,162,1455.1,3.85,3.97,14.4,1354,691,623,144,593,1337,0.213,0.095,1.34,0.978,22,13.0,0.5432098765432098,68
386,2018,TBR,6195,150,716,664,0.087,0.22399999999999998,0.14800000000000002,0.258,0.33299999999999996,0.406,0.322,107,23.6,1415,0.74,90,72,52,162,1448.1,3.75,3.82,17.4,1236,646,603,164,501,1421,0.237,0.084,1.2,0.986,57,8.9,0.5555555555555556,70
387,2018,TEX,6163,194,737,696,0.09,0.24100000000000002,0.16399999999999998,0.24,0.318,0.40399999999999997,0.315,89,11.4,1308,0.722,67,95,42,162,1431.0,4.92,4.79,10.8,1516,848,783,222,491,1121,0.18,0.079,1.4,0.98,3,25.6,0.41358024691358025,-111
388,2018,TOR,6076,217,709,680,0.08199999999999999,0.228,0.183,0.244,0.312,0.42700000000000005,0.319,101,13.2,1336,0.7390000000000001,73,89,39,162,1433.2,4.85,4.53,8.8,1476,832,773,208,551,1298,0.207,0.08800000000000001,1.41,0.983,-87,-47.6,0.4506172839506173,-123
389,2018,WSN,6288,191,771,737,0.1,0.205,0.16399999999999998,0.254,0.335,0.419,0.325,101,24.1,1402,0.753,82,80,40,162,1446.0,4.04,4.15,16.4,1320,682,649,198,487,1417,0.233,0.08,1.25,0.9890000000000001,-36,-13.0,0.5061728395061729,89
390,2019,ARI,6315,220,813,778,0.086,0.215,0.182,0.252,0.32299999999999995,0.434,0.319,93,22.9,1419,0.757,85,77,45,162,1465.0,4.25,4.4,14.2,1400,743,691,220,516,1427,0.22899999999999998,0.083,1.31,0.986,112,21.0,0.5246913580246914,70
391,2019,ATL,6302,249,855,824,0.098,0.233,0.195,0.258,0.336,0.452,0.332,102,26.6,1432,0.789,97,65,44,162,1450.2,4.2,4.39,12.3,1421,743,677,203,548,1393,0.223,0.08800000000000001,1.36,0.987,41,-10.3,0.5987654320987654,112
392,2019,BAL,6189,213,729,698,0.075,0.23199999999999998,0.168,0.24600000000000002,0.31,0.415,0.308,90,7.6,1379,0.725,54,108,27,162,1443.0,5.67,5.56,5.3,1544,981,909,305,561,1248,0.195,0.08800000000000001,1.46,0.982,-95,-29.5,0.3333333333333333,-252
393,2019,BOS,6475,245,901,857,0.091,0.213,0.19699999999999998,0.26899999999999996,0.34,0.466,0.33799999999999997,106,27.6,1554,0.8059999999999999,84,78,33,162,1471.0,4.7,4.28,16.7,1423,828,768,215,605,1633,0.255,0.095,1.38,0.985,-28,10.8,0.5185185185185185,73
394,2019,CHC,6195,256,814,783,0.094,0.23600000000000002,0.2,0.252,0.331,0.452,0.33,102,25.3,1378,0.7829999999999999,84,78,38,162,1442.0,4.1,4.25,16.0,1376,717,657,195,534,1444,0.233,0.086,1.32,0.981,-14,11.9,0.5185185185185185,97
395,2019,CHW,6042,182,708,676,0.063,0.256,0.153,0.261,0.314,0.414,0.309,92,10.4,1443,0.728,72,89,33,161,1412.2,4.91,4.89,12.2,1438,832,770,238,582,1312,0.213,0.094,1.43,0.98,-56,-19.2,0.4472049689440994,-124
396,2019,CIN,6100,227,701,679,0.081,0.235,0.17800000000000002,0.244,0.315,0.42200000000000004,0.312,87,11.0,1328,0.736,75,87,46,162,1438.0,4.18,4.23,19.1,1270,711,668,214,536,1552,0.256,0.08800000000000001,1.26,0.9840000000000001,58,-1.5,0.46296296296296297,-10
397,2019,CLE,6124,223,769,731,0.092,0.218,0.183,0.25,0.32299999999999995,0.43200000000000005,0.319,95,20.6,1354,0.7559999999999999,93,69,42,162,1437.2,3.79,4.06,21.7,1308,657,606,207,450,1508,0.251,0.075,1.22,0.985,82,32.9,0.5740740740740741,112
398,2019,COL,6288,224,835,803,0.078,0.239,0.19,0.265,0.326,0.456,0.32799999999999996,86,10.5,1502,0.782,71,91,28,162,1448.2,5.58,5.23,6.3,1576,958,898,270,589,1264,0.19699999999999998,0.092,1.49,0.9840000000000001,9,-10.8,0.4382716049382716,-123
399,2019,DET,6039,149,582,556,0.065,0.264,0.14800000000000002,0.24,0.294,0.38799999999999996,0.29,76,-3.1,1333,0.682,47,114,31,161,1433.0,5.26,4.84,11.6,1555,915,837,250,536,1368,0.21600000000000003,0.085,1.46,0.981,-84,-27.1,0.2919254658385093,-333
400,2019,HOU,6394,288,920,891,0.10099999999999999,0.182,0.221,0.27399999999999997,0.35200000000000004,0.495,0.355,126,41.3,1538,0.848,107,55,47,162,1462.1,3.66,3.98,23.1,1205,640,595,230,448,1671,0.27899999999999997,0.075,1.13,0.988,96,14.9,0.6604938271604939,280
401,2019,KCR,6080,162,691,655,0.075,0.231,0.154,0.247,0.309,0.401,0.302,84,9.1,1356,0.71,59,103,37,162,1425.0,5.2,4.9,7.9,1525,869,824,221,582,1230,0.195,0.092,1.48,0.988,5,20.3,0.36419753086419754,-178
402,2019,LAA,6251,220,769,734,0.094,0.204,0.175,0.247,0.324,0.42200000000000004,0.316,97,18.9,1368,0.746,72,90,32,162,1442.2,5.12,5.04,6.6,1417,868,820,267,576,1404,0.223,0.092,1.38,0.9840000000000001,9,26.8,0.4444444444444444,-99
403,2019,LAD,6281,279,886,861,0.09699999999999999,0.21600000000000003,0.215,0.257,0.33799999999999997,0.47200000000000003,0.33799999999999997,111,34.8,1414,0.81,106,56,44,162,1445.2,3.39,3.73,24.4,1201,613,545,185,392,1519,0.257,0.066,1.1,0.982,126,-2.0,0.654320987654321,273
404,2019,MIA,6045,146,615,593,0.065,0.243,0.134,0.24100000000000002,0.298,0.375,0.28800000000000003,79,3.2,1326,0.6729999999999999,57,105,27,162,1444.1,4.74,4.89,5.5,1340,808,760,236,615,1378,0.221,0.098,1.35,0.9840000000000001,25,-1.0,0.35185185185185186,-193
405,2019,MIL,6309,250,769,744,0.1,0.248,0.192,0.24600000000000002,0.32899999999999996,0.43799999999999994,0.324,98,24.7,1366,0.767,89,73,50,162,1459.1,4.4,4.46,12.1,1364,766,714,225,570,1497,0.239,0.091,1.33,0.983,40,10.0,0.5493827160493827,3
406,2019,MIN,6392,307,939,906,0.08199999999999999,0.209,0.22399999999999998,0.27,0.33799999999999997,0.494,0.34700000000000003,116,31.0,1547,0.8320000000000001,101,61,50,162,1463.1,4.18,4.03,23.5,1456,754,680,198,452,1463,0.23399999999999999,0.07200000000000001,1.3,0.981,3,-9.9,0.6234567901234568,185
407,2019,NYM,6290,242,791,767,0.08199999999999999,0.22,0.185,0.257,0.32799999999999996,0.442,0.325,104,23.1,1445,0.77,86,76,38,162,1461.0,4.25,4.1,20.4,1405,737,690,204,500,1520,0.244,0.08,1.3,0.983,-86,-12.8,0.5308641975308642,54
408,2019,NYY,6245,306,943,904,0.091,0.23,0.222,0.267,0.33899999999999997,0.49,0.34600000000000003,116,32.5,1493,0.8290000000000001,103,59,50,162,1443.0,4.31,4.47,18.4,1374,739,691,248,507,1534,0.25,0.083,1.3,0.982,-5,2.7,0.6358024691358025,204
409,2019,OAK,6269,257,845,800,0.092,0.213,0.19899999999999998,0.249,0.327,0.44799999999999995,0.327,108,29.0,1384,0.7759999999999999,97,65,45,162,1465.0,3.97,4.34,18.5,1342,680,646,201,477,1299,0.21100000000000002,0.078,1.24,0.987,36,39.9,0.5987654320987654,165
410,2019,PHI,6261,215,774,742,0.09,0.23199999999999998,0.18100000000000002,0.24600000000000002,0.319,0.42700000000000005,0.314,92,21.2,1369,0.746,81,81,36,162,1453.2,4.53,4.88,8.8,1452,794,732,258,546,1392,0.222,0.087,1.37,0.9840000000000001,51,21.1,0.5,-20
411,2019,PIT,6228,163,758,722,0.068,0.195,0.156,0.265,0.321,0.42,0.313,92,10.4,1497,0.741,69,93,31,162,1440.0,5.19,4.78,8.6,1511,911,830,241,584,1443,0.226,0.091,1.45,0.98,-46,-54.0,0.42592592592592593,-153
412,2019,SDP,6019,219,682,652,0.084,0.263,0.172,0.23800000000000002,0.308,0.41,0.305,88,13.5,1281,0.718,70,92,47,162,1432.0,4.63,4.22,15.5,1394,789,737,215,463,1475,0.239,0.075,1.3,0.98,17,3.2,0.43209876543209874,-107
413,2019,SEA,6199,239,758,730,0.095,0.255,0.187,0.237,0.316,0.424,0.314,98,16.2,1305,0.74,68,94,34,162,1439.1,5.0,5.0,6.3,1484,893,799,260,505,1239,0.198,0.081,1.38,0.978,-88,-29.5,0.41975308641975306,-135
414,2019,SFG,6170,167,678,655,0.077,0.233,0.153,0.239,0.302,0.392,0.295,82,9.2,1332,0.6940000000000001,77,85,41,162,1469.0,4.38,4.55,8.5,1395,773,715,227,519,1368,0.21899999999999997,0.083,1.3,0.985,47,5.6,0.47530864197530864,-95
415,2019,STL,6167,210,764,714,0.091,0.23,0.17,0.245,0.322,0.415,0.314,94,22.3,1336,0.737,91,71,52,162,1444.0,3.82,4.27,15.8,1284,662,613,191,545,1399,0.231,0.09,1.27,0.9890000000000001,91,32.8,0.5617283950617284,102
416,2019,TBR,6285,217,769,730,0.086,0.23800000000000002,0.17800000000000002,0.254,0.325,0.431,0.321,103,23.3,1427,0.757,96,66,46,162,1474.1,3.67,3.65,25.1,1274,656,602,181,453,1621,0.266,0.07400000000000001,1.17,0.985,53,-2.1,0.5925925925925926,113
417,2019,TEX,6204,223,810,765,0.086,0.254,0.183,0.248,0.319,0.431,0.317,88,9.2,1374,0.75,78,84,33,162,1438.0,5.09,4.84,14.2,1515,878,813,241,583,1379,0.217,0.092,1.46,0.982,-52,-11.1,0.48148148148148145,-68
418,2019,TOR,6091,247,726,697,0.084,0.249,0.192,0.23600000000000002,0.305,0.428,0.31,92,11.4,1299,0.733,67,95,33,162,1440.1,4.79,4.82,9.1,1450,828,767,228,604,1332,0.21100000000000002,0.096,1.43,0.9840000000000001,0,-24.9,0.41358024691358025,-102
419,2019,WSN,6267,231,873,824,0.09300000000000001,0.209,0.19,0.265,0.342,0.45399999999999996,0.336,104,26.3,1460,0.7959999999999999,93,69,40,162,1439.1,4.28,4.14,22.0,1340,724,684,202,517,1511,0.24600000000000002,0.084,1.29,0.985,-3,2.9,0.5740740740740741,149
